TripID,UserID,StartTime,EndTime,StartLoc_X,StartLoc_Y,EndLoc_X,EndLoc_Y,Battery_Start,Battery_End
18415,U1408,2025-10-17 13:50:14,2025-10-17 13:54:14,1658,116,975,847,51,47.2
18416,U0089,2025-10-17 13:03:23,2025-10-17 13:08:23,944,1128,1709,185,91,86.3
18417,U1131,2025-10-17 13:57:07,2025-10-17 14:00:07,1540,161,1180,836,60,56.9
18418,U0130,2025-10-17 13:01:50,2025-10-17 13:06:50,1737,136,1061,798,84,80.5
18419,U0220,2025-10-17 13:36:51,2025-10-17 13:38:51,1225,1056,980,825,49,47.9
18420,U1155,2025-10-17 13:44:18,2025-10-17 13:50:18,247,1663,898,850,79,75.8
18421,U0001,2025-10-17 13:10:50,2025-10-17 13:12:50,984,966,981,736,65,64.1
18422,U0236,2025-10-17 13:55:13,2025-10-17 14:00:13,1049,897,391,1701,89,85.7
18423,U0418,2025-10-17 13:20:30,2025-10-17 13:23:30,800,1221,1161,729,85,82.6
18424,U1314,2025-10-17 13:53:50,2025-10-17 13:56:50,1223,1070,978,589,69,66.9
18425,U0749,2025-10-17 13:09:54,2025-10-17 13:11:54,1360,1052,1012,790,95,93.3
18426,U0692,2025-10-17 13:23:36,2025-10-17 13:25:36,1302,951,954,814,48,46.6
18427,U0105,2025-10-17 13:27:05,2025-10-17 13:31:05,1440,143,1100,763,64,61.3
18428,U0471,2025-10-17 13:07:42,2025-10-17 13:09:42,1125,1053,1089,865,88,87.3
18429,U1483,2025-10-17 13:03:24,2025-10-17 13:06:24,1510,207,952,697,50,47.5
18430,U0358,2025-10-17 13:19:51,2025-10-17 13:24:51,1629,230,956,835,72,68.4
18431,U0137,2025-10-17 13:48:49,2025-10-17 13:52:49,1594,187,1016,833,91,88.1
18432,U0263,2025-10-17 13:36:57,2025-10-17 13:43:57,1708,114,842,820,73,69.1
18433,U0129,2025-10-17 13:06:55,2025-10-17 13:09:55,678,1176,1052,875,50,48.4
18434,U0463,2025-10-17 13:46:54,2025-10-17 13:50:54,1615,214,1120,869,75,72.0
18435,U0860,2025-10-17 13:08:50,2025-10-17 13:10:50,1220,999,1076,684,72,70.9
18436,U0810,2025-10-17 13:41:51,2025-10-17 13:50:51,1590,150,314,1751,57,49.5
18437,U1239,2025-10-17 13:35:36,2025-10-17 13:37:36,1081,902,1025,764,77,76.5
18438,U0418,2025-10-17 13:51:56,2025-10-17 13:55:56,1022,892,1585,139,42,39.0
18439,U0001,2025-10-17 13:07:04,2025-10-17 13:11:04,1516,290,871,704,78,75.0
18440,U0622,2025-10-17 13:16:00,2025-10-17 13:22:00,350,1742,976,900,44,39.9
18441,U0893,2025-10-17 13:48:12,2025-10-17 13:54:12,1263,1034,241,1790,69,64.1
18442,U0018,2025-10-17 13:05:43,2025-10-17 13:10:43,309,1695,1030,705,80,75.5
18443,U0115,2025-10-17 13:04:23,2025-10-17 13:11:23,840,1191,1651,204,42,37.8
18444,U1100,2025-10-17 13:52:48,2025-10-17 13:58:48,1010,1005,241,1646,93,89.3
18445,U0699,2025-10-17 13:02:48,2025-10-17 13:09:48,1485,239,730,1147,75,70.8
18446,U1113,2025-10-17 13:39:46,2025-10-17 13:43:46,1650,204,1181,942,50,46.9
18447,U0405,2025-10-17 13:35:30,2025-10-17 13:45:30,1513,157,362,1656,88,81.5
18448,U0305,2025-10-17 13:19:40,2025-10-17 13:23:40,656,1079,392,1771,72,69.6
18449,U0929,2025-10-17 13:23:11,2025-10-17 13:26:11,1599,167,1141,715,82,79.6
18450,U1308,2025-10-17 13:30:21,2025-10-17 13:33:21,774,1271,1035,683,74,72.0
18451,U0282,2025-10-17 13:19:49,2025-10-17 13:23:49,1014,1065,1727,412,52,48.8
18452,U0161,2025-10-17 13:52:34,2025-10-17 13:59:34,814,1147,1575,127,88,83.9
18453,U0500,2025-10-17 13:11:05,2025-10-17 13:13:05,1044,904,967,814,62,61.5
18454,U0707,2025-10-17 13:09:21,2025-10-17 13:19:21,1609,147,0,91,57,51.8
18455,U0423,2025-10-17 13:05:31,2025-10-17 13:07:31,1103,1113,1002,908,49,48.1
18456,U1201,2025-10-17 13:29:49,2025-10-17 13:35:49,1334,989,150,1676,44,39.9
18457,U0673,2025-10-17 13:09:45,2025-10-17 13:14:45,353,1758,1091,857,43,39.4
18458,U1196,2025-10-17 13:34:21,2025-10-17 13:40:21,831,1148,1660,169,80,76.0
18459,U0197,2025-10-17 13:30:11,2025-10-17 13:34:11,664,1369,1048,733,85,82.0
18460,U0784,2025-10-17 13:30:14,2025-10-17 13:32:14,953,1102,894,768,52,50.7
18461,U0612,2025-10-17 13:41:58,2025-10-17 13:50:58,1754,346,159,204,46,41.1
18462,U0545,2025-10-17 13:09:43,2025-10-17 13:13:43,1547,34,1015,814,60,56.5
18463,U1365,2025-10-17 13:11:04,2025-10-17 13:17:04,363,1542,1146,763,76,72.6
18464,U0281,2025-10-17 13:36:10,2025-10-17 13:43:10,339,1826,1005,728,42,37.5
18465,U0407,2025-10-17 13:49:18,2025-10-17 13:53:18,1823,155,925,782,49,45.0
18466,U1112,2025-10-17 13:28:39,2025-10-17 13:30:39,1181,895,927,925,82,81.2
18467,U1461,2025-10-17 13:56:32,2025-10-17 14:01:32,274,1621,919,811,89,85.6
18468,U0566,2025-10-17 13:39:58,2025-10-17 13:41:58,1121,991,1050,798,53,52.3
18469,U0838,2025-10-17 13:25:45,2025-10-17 13:30:45,1578,241,1050,835,68,65.5
18470,U1156,2025-10-17 13:09:31,2025-10-17 13:13:31,1512,159,911,847,40,37.2
18471,U0901,2025-10-17 13:32:26,2025-10-17 13:37:26,1207,954,386,1657,82,78.2
18472,U0850,2025-10-17 13:29:14,2025-10-17 13:35:14,985,1222,1535,63,48,43.4
18473,U0037,2025-10-17 13:46:20,2025-10-17 13:48:20,929,1025,983,942,72,71.7
18474,U0512,2025-10-17 13:32:58,2025-10-17 13:37:58,381,1542,938,722,81,77.7
18475,U1410,2025-10-17 14:05:35,2025-10-17 14:11:35,180,64,1637,53,56,51.3
18476,U0223,2025-10-17 14:57:20,2025-10-17 15:09:20,186,76,1851,1539,87,78.7
18477,U1111,2025-10-17 14:31:26,2025-10-17 14:38:26,1660,220,0,127,61,55.1
18478,U0021,2025-10-17 14:12:17,2025-10-17 14:24:17,0,33,1836,1526,61,52.0
18479,U0605,2025-10-17 14:54:39,2025-10-17 14:59:39,866,1292,1474,90,61,56.3
18480,U0263,2025-10-17 14:54:56,2025-10-17 15:03:56,171,1762,181,167,52,47.1
18481,U0660,2025-10-17 14:51:25,2025-10-17 14:58:25,325,1692,1281,1003,86,82.5
18482,U0141,2025-10-17 14:37:47,2025-10-17 14:47:47,0,84,344,1819,96,90.6
18483,U0752,2025-10-17 14:10:12,2025-10-17 14:16:12,1063,585,1818,1495,65,61.3
18484,U1397,2025-10-17 14:19:01,2025-10-17 14:23:01,987,815,1707,1405,44,41.1
18485,U1178,2025-10-17 14:54:04,2025-10-17 15:01:04,1787,1561,1620,159,88,83.5
18486,U0684,2025-10-17 14:46:06,2025-10-17 14:54:06,150,188,1531,119,68,62.9
18487,U1321,2025-10-17 14:21:09,2025-10-17 14:23:09,1132,824,1302,1057,75,73.9
18488,U0323,2025-10-17 14:25:02,2025-10-17 14:31:02,0,64,931,1030,81,75.9
18489,U0618,2025-10-17 14:01:06,2025-10-17 14:08:06,747,1202,1869,1574,90,86.2
18490,U1018,2025-10-17 14:29:39,2025-10-17 14:35:39,293,1538,1724,1551,45,40.1
18491,U1300,2025-10-17 14:32:55,2025-10-17 14:37:55,811,790,14,186,90,86.7
18492,U0441,2025-10-17 14:07:59,2025-10-17 14:19:59,1689,1590,0,300,79,70.9
18493,U0408,2025-10-17 14:15:35,2025-10-17 14:25:35,1772,1408,116,212,72,64.5
18494,U0042,2025-10-17 14:08:53,2025-10-17 14:13:53,1874,1435,756,1411,50,46.1
18495,U0673,2025-10-17 14:19:53,2025-10-17 14:23:53,1478,222,1097,781,61,58.3
18496,U1265,2025-10-17 14:23:56,2025-10-17 14:29:56,234,1756,164,230,81,75.8
18497,U0944,2025-10-17 14:16:41,2025-10-17 14:21:41,1082,1181,1851,1425,72,69.3
18498,U0451,2025-10-17 14:12:04,2025-10-17 14:17:04,1217,1105,297,1779,89,84.8
18499,U1035,2025-10-17 14:10:19,2025-10-17 14:15:19,766,1053,1926,1562,64,59.2
18500,U0760,2025-10-17 14:07:07,2025-10-17 14:09:07,1060,1129,1051,848,82,81.1
18501,U1197,2025-10-17 14:51:40,2025-10-17 14:58:40,1817,1571,933,652,77,72.6
18502,U1321,2025-10-17 14:59:52,2025-10-17 15:05:52,1504,250,1830,1449,76,72.1
18503,U0815,2025-10-17 14:12:24,2025-10-17 14:19:24,0,70,959,863,55,51.1
18504,U0553,2025-10-17 14:53:14,2025-10-17 15:01:14,1667,225,350,1578,63,55.6
18505,U1013,2025-10-17 14:17:14,2025-10-17 14:19:14,1181,1006,935,920,89,88.1
18506,U1416,2025-10-17 14:10:43,2025-10-17 14:14:43,1100,1106,1924,1439,40,37.3
18507,U0998,2025-10-17 14:06:45,2025-10-17 14:14:45,55,62,1524,205,93,87.3
18508,U0424,2025-10-17 14:45:48,2025-10-17 14:51:48,70,16,1608,168,43,37.2
18509,U0161,2025-10-17 14:15:47,2025-10-17 14:17:47,1047,846,876,1028,83,82.1
18510,U0814,2025-10-17 14:19:05,2025-10-17 14:24:05,894,771,56,157,62,58.2
18511,U1322,2025-10-17 14:43:36,2025-10-17 14:48:36,56,83,894,873,67,62.8
18512,U0921,2025-10-17 14:43:01,2025-10-17 14:54:01,1647,1458,162,198,48,41.2
18513,U1264,2025-10-17 14:01:38,2025-10-17 14:07:38,13,180,941,1036,90,85.9
18514,U0806,2025-10-17 14:27:59,2025-10-17 14:39:59,1580,196,185,1721,50,41.9
18515,U0747,2025-10-17 14:31:04,2025-10-17 14:37:04,1797,1486,783,1180,78,74.2
18516,U0352,2025-10-17 14:04:11,2025-10-17 14:10:11,1560,205,867,1198,47,43.0
18517,U0537,2025-10-17 14:52:12,2025-10-17 14:57:12,1691,1351,1046,734,40,36.6
18518,U1261,2025-10-17 14:43:54,2025-10-17 14:45:54,981,883,1099,1164,74,72.9
18519,U1332,2025-10-17 14:28:54,2025-10-17 14:34:54,1734,1437,984,825,90,86.9
18520,U0121,2025-10-17 14:09:48,2025-10-17 14:11:48,1105,1058,794,1155,45,43.8
18521,U0583,2025-10-17 14:56:17,2025-10-17 15:07:17,1555,143,311,1680,80,73.9
18522,U0384,2025-10-17 14:05:11,2025-10-17 14:10:11,946,803,107,31,83,79.2
18523,U0899,2025-10-17 14:40:17,2025-10-17 14:43:17,1460,394,999,745,99,97.2
18524,U0590,2025-10-17 14:09:29,2025-10-17 14:18:29,1886,1516,393,1822,68,63.3
18525,U0822,2025-10-17 14:50:14,2025-10-17 14:57:14,214,1653,1145,838,67,62.7
18526,U0397,2025-10-17 14:38:32,2025-10-17 14:45:32,116,67,1229,946,52,46.9
18527,U0494,2025-10-17 14:30:59,2025-10-17 14:36:59,1831,1478,953,719,73,68.6
18528,U0682,2025-10-17 14:41:09,2025-10-17 14:46:09,1472,194,748,1142,74,70.2
18529,U0729,2025-10-17 14:04:45,2025-10-17 14:09:45,1131,1111,257,1573,75,71.4
18530,U1180,2025-10-17 14:00:30,2025-10-17 14:09:30,1907,1407,419,1607,49,43.2
18531,U0094,2025-10-17 14:19:32,2025-10-17 14:31:32,1847,1417,103,0,70,62.7
18532,U1075,2025-10-17 14:43:37,2025-10-17 14:46:37,1592,298,1060,786,98,95.7
18533,U1341,2025-10-17 15:27:54,2025-10-17 15:33:54,1541,226,1821,1423,87,83.2
18534,U1044,2025-10-17 15:34:23,2025-10-17 15:36:23,948,815,1225,1079,55,53.7
18535,U0346,2025-10-17 15:05:19,2025-10-17 15:09:19,1861,1441,1063,818,90,86.3
18536,U1455,2025-10-17 15:20:43,2025-10-17 15:26:43,1127,645,93,72,64,60.3
18537,U0627,2025-10-17 15:40:18,2025-10-17 15:48:18,16,161,1272,1036,86,80.8
18538,U1291,2025-10-17 15:42:43,2025-10-17 15:52:43,1746,1574,89,112,48,39.8
18539,U0022,2025-10-17 15:30:07,2025-10-17 15:37:07,1156,907,242,1738,67,62.9
18540,U0812,2025-10-17 15:30:20,2025-10-17 15:38:20,275,1661,77,123,97,92.0
18541,U0422,2025-10-17 15:50:09,2025-10-17 15:59:09,302,1802,1775,1610,51,46.2
18542,U1274,2025-10-17 15:54:11,2025-10-17 16:04:11,140,134,1653,1510,60,52.6
18543,U1026,2025-10-17 15:31:04,2025-10-17 15:39:04,148,244,1569,171,81,76.5
18544,U0586,2025-10-17 15:55:16,2025-10-17 16:02:16,171,16,1129,1016,46,41.2
18545,U0833,2025-10-17 15:21:05,2025-10-17 15:27:05,1029,1141,1691,208,41,36.8
18546,U0635,2025-10-17 15:18:03,2025-10-17 15:23:03,2000,1524,1030,797,84,79.5
18547,U0864,2025-10-17 15:19:22,2025-10-17 15:30:22,1723,1496,0,165,83,75.1
18548,U0221,2025-10-17 15:39:21,2025-10-17 15:45:21,1008,832,169,1672,40,35.9
18549,U1334,2025-10-17 15:17:55,2025-10-17 15:24:55,330,1690,24,232,52,47.4
18550,U0575,2025-10-17 15:35:05,2025-10-17 15:41:05,1865,1460,295,1568,88,83.2
18551,U1023,2025-10-17 15:22:02,2025-10-17 15:28:02,905,770,1878,1635,93,89.1
18552,U1419,2025-10-17 15:54:49,2025-10-17 16:04:49,150,1685,1823,1511,87,80.8
18553,U1420,2025-10-17 15:54:09,2025-10-17 15:59:09,237,127,1150,745,53,49.6
18554,U1486,2025-10-17 15:48:25,2025-10-17 16:01:25,1819,1496,148,65,69,62.2
18555,U1058,2025-10-17 15:09:34,2025-10-17 15:12:34,1251,1041,1704,1547,83,80.5
18556,U0936,2025-10-17 15:43:13,2025-10-17 15:50:13,197,0,1076,1013,84,79.6
18557,U0473,2025-10-17 15:52:05,2025-10-17 15:58:05,341,1778,956,736,89,85.0
18558,U1309,2025-10-17 15:17:53,2025-10-17 15:25:53,215,1584,135,212,64,58.7
18559,U0256,2025-10-17 15:58:56,2025-10-17 16:07:56,221,1616,1876,1410,72,65.9
18560,U0164,2025-10-17 15:17:59,2025-10-17 15:23:59,1008,746,51,64,51,47.0
18561,U0731,2025-10-17 15:58:52,2025-10-17 16:00:52,995,1051,718,1293,54,52.9
18562,U1289,2025-10-17 15:56:25,2025-10-17 16:07:25,255,84,1966,1441,49,41.1
18563,U0420,2025-10-17 15:13:39,2025-10-17 15:17:39,979,712,1527,173,66,63.4
18564,U1093,2025-10-17 15:52:43,2025-10-17 15:54:43,828,828,990,1115,50,49.0
18565,U0510,2025-10-17 15:41:42,2025-10-17 15:48:42,1061,903,169,1724,51,46.9
18566,U0260,2025-10-17 15:57:26,2025-10-17 16:03:26,1047,646,1709,1526,94,89.8
18567,U1149,2025-10-17 15:28:16,2025-10-17 15:35:16,1007,768,0,178,87,83.3
18568,U1092,2025-10-17 15:43:52,2025-10-17 15:49:52,188,165,700,1179,80,75.5
18569,U0959,2025-10-17 15:54:59,2025-10-17 16:03:59,91,3,380,1739,41,34.3
18570,U0779,2025-10-17 15:26:40,2025-10-17 15:32:40,1866,1452,1020,707,72,67.6
18571,U1033,2025-10-17 16:09:45,2025-10-17 16:15:45,653,1124,90,176,42,38.2
18572,U0324,2025-10-17 16:08:18,2025-10-17 16:12:18,1205,1093,1657,328,56,53.3
18573,U0186,2025-10-17 16:54:04,2025-10-17 16:59:04,1085,1167,277,1665,80,76.6
18574,U0214,2025-10-17 16:25:23,2025-10-17 16:29:23,1177,909,1814,1488,88,85.0
18575,U0972,2025-10-17 16:47:26,2025-10-17 16:53:26,790,1217,1639,319,93,89.0
18576,U0445,2025-10-17 16:14:51,2025-10-17 16:21:51,1609,143,1780,1459,43,38.5
18577,U1284,2025-10-17 16:08:07,2025-10-17 16:12:07,1071,1100,1880,1584,83,80.1
18578,U0359,2025-10-17 16:03:01,2025-10-17 16:05:01,1041,1102,1066,714,47,45.5
18579,U1395,2025-10-17 16:08:28,2025-10-17 16:12:28,1188,905,1729,1433,72,69.3
18580,U0291,2025-10-17 16:18:09,2025-10-17 16:20:09,1138,1024,1055,868,85,84.3
18581,U0479,2025-10-17 16:25:02,2025-10-17 16:32:02,1812,0,155,181,83,76.5
18582,U0900,2025-10-17 16:12:59,2025-10-17 16:14:59,923,957,1022,950,89,88.6
18583,U1163,2025-10-17 16:57:22,2025-10-17 17:01:22,1013,1110,395,1653,98,95.0
18584,U1183,2025-10-17 16:12:20,2025-10-17 16:19:20,1060,1167,1638,193,45,40.8
18585,U1432,2025-10-17 16:48:42,2025-10-17 16:52:42,1125,1070,1690,1551,59,56.1
18586,U0365,2025-10-17 16:29:57,2025-10-17 16:33:57,1007,1244,1832,1464,58,55.3
18587,U0014,2025-10-17 16:05:59,2025-10-17 16:11:59,737,1167,1804,1564,55,51.4
18588,U1104,2025-10-17 16:49:46,2025-10-17 16:55:46,1067,1138,96,0,88,83.4
18589,U0469,2025-10-17 16:01:01,2025-10-17 16:07:01,311,1544,1152,882,79,75.3
18590,U0482,2025-10-17 16:56:14,2025-10-17 16:59:14,1167,1001,1792,1351,78,75.8
18591,U0914,2025-10-17 16:29:25,2025-10-17 16:31:25,1065,1114,926,782,73,71.9
18592,U1105,2025-10-17 16:08:35,2025-10-17 16:14:35,1300,944,317,1703,44,40.3
18593,U1494,2025-10-17 16:29:00,2025-10-17 16:31:00,929,683,1213,1003,47,45.3
18594,U0759,2025-10-17 16:29:50,2025-10-17 16:32:50,661,1197,355,1710,43,41.2
18595,U1486,2025-10-17 16:43:21,2025-10-17 16:48:21,1016,1011,1505,177,58,54.8
18596,U1407,2025-10-17 16:17:15,2025-10-17 16:22:15,1143,894,1780,1472,86,82.8
18597,U0958,2025-10-17 16:35:25,2025-10-17 16:45:25,1514,233,231,1595,49,43.2
18598,U0265,2025-10-17 16:28:57,2025-10-17 16:35:57,1164,851,84,184,47,42.1
18599,U0572,2025-10-17 16:42:39,2025-10-17 16:48:39,1161,1126,1708,129,73,69.4
18600,U0401,2025-10-17 16:29:56,2025-10-17 16:33:56,1012,1146,1821,1493,75,72.4
18601,U0328,2025-10-17 16:48:57,2025-10-17 17:01:57,377,1785,1790,192,83,75.1
18602,U0742,2025-10-17 16:22:42,2025-10-17 16:26:42,1044,1149,466,1560,94,91.5
18603,U0945,2025-10-17 16:24:29,2025-10-17 16:31:29,644,1103,1770,1591,62,57.4
18604,U0725,2025-10-17 16:16:32,2025-10-17 16:22:32,1005,1267,217,172,98,93.6
18605,U1430,2025-10-17 16:59:30,2025-10-17 17:04:30,701,1159,1677,1369,84,81.0
18606,U1007,2025-10-17 16:26:40,2025-10-17 16:29:40,626,1230,1089,795,70,68.0
18607,U0930,2025-10-17 16:08:51,2025-10-17 16:15:51,229,1640,176,109,68,62.4
18608,U0741,2025-10-17 16:30:04,2025-10-17 16:37:04,773,1077,1625,193,74,69.3
18609,U0171,2025-10-17 16:27:27,2025-10-17 16:32:27,1018,907,1741,1602,59,55.6
18610,U1162,2025-10-17 16:14:17,2025-10-17 16:19:17,942,1204,1559,186,86,81.3
18611,U0102,2025-10-17 16:59:02,2025-10-17 17:06:02,832,1281,31,0,84,78.2
18612,U0970,2025-10-17 16:57:41,2025-10-17 17:03:41,715,1177,1786,1522,53,49.5
18613,U0893,2025-10-17 16:38:45,2025-10-17 16:47:45,216,0,1768,1443,92,84.6
18614,U1077,2025-10-17 16:51:35,2025-10-17 16:56:35,875,1279,1775,1409,40,36.5
18615,U0464,2025-10-17 16:27:30,2025-10-17 16:32:30,874,1151,242,1750,47,44.1
18616,U0236,2025-10-17 16:03:07,2025-10-17 16:08:07,774,1031,221,201,67,63.9
18617,U0678,2025-10-17 16:50:38,2025-10-17 16:54:38,1217,1065,1533,303,63,59.8
18618,U0612,2025-10-17 16:30:58,2025-10-17 16:32:58,874,1158,1021,725,87,85.4
18619,U1261,2025-10-17 16:11:24,2025-10-17 16:17:24,1126,1071,336,1733,59,55.4
18620,U0128,2025-10-17 16:03:07,2025-10-17 16:12:07,1416,261,325,1880,64,58.1
18621,U0498,2025-10-17 16:19:23,2025-10-17 16:28:23,1309,1066,167,8,49,43.5
18622,U1413,2025-10-17 16:44:10,2025-10-17 16:49:10,1146,1052,1717,3,70,65.8
18623,U1332,2025-10-17 16:21:35,2025-10-17 16:26:35,1005,1243,1661,230,77,72.4
18624,U0263,2025-10-17 16:39:06,2025-10-17 16:47:06,159,164,1557,131,64,59.3
18625,U1006,2025-10-17 16:15:24,2025-10-17 16:21:24,1251,974,271,1847,41,36.1
18626,U0977,2025-10-17 16:45:25,2025-10-17 16:52:25,1326,965,425,1769,76,71.7
18627,U0870,2025-10-17 16:49:39,2025-10-17 16:51:39,955,1049,963,829,67,66.2
18628,U0670,2025-10-17 16:07:20,2025-10-17 16:09:20,1068,1140,1019,739,92,90.4
18629,U0189,2025-10-17 16:03:47,2025-10-17 16:08:47,726,1143,135,183,80,75.9
18630,U0420,2025-10-17 16:01:41,2025-10-17 16:06:41,2000,1521,1335,1005,97,93.9
18631,U1111,2025-10-17 16:54:36,2025-10-17 16:59:36,751,1151,146,98,64,59.9
18632,U0174,2025-10-17 16:56:40,2025-10-17 16:59:40,716,1191,1036,765,56,54.2
18633,U0458,2025-10-17 16:34:50,2025-10-17 16:40:50,1177,947,10,191,86,81.0
18634,U0748,2025-10-17 16:23:46,2025-10-17 16:27:46,827,914,130,1641,82,78.8
18635,U1408,2025-10-17 16:43:56,2025-10-17 16:48:56,902,1291,1813,1481,49,45.7
18636,U0746,2025-10-17 16:40:49,2025-10-17 16:45:49,1115,886,1905,1670,46,41.6
18637,U0836,2025-10-17 16:31:27,2025-10-17 16:37:27,1252,1146,260,1673,78,74.2
18638,U0461,2025-10-17 16:30:02,2025-10-17 16:39:02,305,1684,1491,231,57,49.9
18639,U1481,2025-10-17 16:09:58,2025-10-17 16:14:58,941,1218,312,1712,64,61.4
18640,U0228,2025-10-17 16:49:50,2025-10-17 16:54:50,1214,1070,1522,231,60,56.5
18641,U0517,2025-10-17 16:47:16,2025-10-17 16:53:16,1206,984,166,145,87,82.0
18642,U0858,2025-10-17 16:10:00,2025-10-17 16:17:00,1056,1290,0,173,93,87.3
18643,U0509,2025-10-17 16:58:22,2025-10-17 17:04:22,848,1170,105,97,81,76.8
18644,U1042,2025-10-17 16:20:03,2025-10-17 16:26:03,1114,948,168,1757,46,41.2
18645,U0750,2025-10-17 16:00:01,2025-10-17 16:04:01,1046,1051,1495,232,55,51.8
18646,U1231,2025-10-17 16:14:15,2025-10-17 16:19:15,976,1065,1474,194,60,56.8
18647,U0906,2025-10-17 16:17:22,2025-10-17 16:23:22,1071,1049,8,0,58,52.2
18648,U1093,2025-10-17 16:02:31,2025-10-17 16:06:31,1052,1130,1827,1409,56,53.2
18649,U0276,2025-10-17 16:23:56,2025-10-17 16:29:56,1296,1153,247,1665,72,68.3
18650,U0092,2025-10-17 16:16:39,2025-10-17 16:21:39,1049,1008,1988,1508,47,43.4
18651,U0510,2025-10-17 16:32:37,2025-10-17 16:34:37,1107,1025,971,852,74,73.2
18652,U1213,2025-10-17 16:22:15,2025-10-17 16:24:15,990,1198,1016,836,97,95.7
18653,U0706,2025-10-17 16:59:12,2025-10-17 17:02:12,1254,1106,1690,1440,64,62.3
18654,U0487,2025-10-17 16:31:28,2025-10-17 16:34:28,692,1344,291,1620,51,49.3
18655,U1166,2025-10-17 16:03:33,2025-10-17 16:05:33,1272,1043,1002,840,72,70.9
18656,U0457,2025-10-17 16:26:08,2025-10-17 16:34:08,1061,1038,129,87,56,51.0
18657,U0002,2025-10-17 16:22:49,2025-10-17 16:26:49,948,1010,1898,1444,62,58.1
18658,U1471,2025-10-17 16:52:47,2025-10-17 16:55:47,876,1358,1630,1474,83,80.4
18659,U0375,2025-10-17 16:07:51,2025-10-17 16:09:51,943,1155,1022,768,97,95.6
18660,U0477,2025-10-17 16:02:58,2025-10-17 16:07:58,853,1187,1844,1482,58,54.8
18661,U1065,2025-10-17 16:45:45,2025-10-17 16:50:45,335,1842,1006,813,52,47.8
18662,U1437,2025-10-17 16:59:21,2025-10-17 17:04:21,901,997,72,190,80,76.4
18663,U0898,2025-10-17 16:40:26,2025-10-17 16:42:26,756,1300,395,1573,51,49.5
18664,U1265,2025-10-17 16:51:51,2025-10-17 16:59:51,1262,1156,133,144,58,52.0
18665,U0565,2025-10-17 16:54:11,2025-10-17 17:01:11,852,1234,93,78,64,59.0
18666,U1276,2025-10-17 16:20:22,2025-10-17 16:25:22,1003,1081,235,1653,68,65.0
18667,U0792,2025-10-17 16:14:57,2025-10-17 16:18:57,953,1197,1733,1416,53,49.8
18668,U0266,2025-10-17 16:55:57,2025-10-17 16:58:57,978,1212,1055,716,42,40.2
18669,U0008,2025-10-17 16:57:51,2025-10-17 17:01:51,1024,1108,279,1651,86,82.7
18670,U1032,2025-10-17 16:11:06,2025-10-17 16:16:06,970,1077,239,83,47,42.6
18671,U1030,2025-10-17 16:28:06,2025-10-17 16:33:06,914,1124,1931,1434,61,56.8
18672,U0783,2025-10-17 16:29:54,2025-10-17 16:37:54,1239,992,0,0,46,39.7
18673,U0786,2025-10-17 16:35:28,2025-10-17 16:45:28,1799,1452,122,160,96,88.2
18674,U0107,2025-10-17 16:59:56,2025-10-17 17:06:56,853,1298,1669,122,69,63.8
18675,U0462,2025-10-17 16:01:04,2025-10-17 16:07:04,884,1080,1507,198,44,39.9
18676,U1259,2025-10-17 16:58:17,2025-10-17 17:03:17,1225,958,1634,239,75,71.8
18677,U0856,2025-10-17 16:13:31,2025-10-17 16:15:31,1150,1014,1031,809,87,86.3
18678,U0357,2025-10-17 16:17:37,2025-10-17 16:22:37,896,1091,224,1782,92,88.6
18679,U1205,2025-10-17 16:50:41,2025-10-17 16:52:41,1159,974,1133,817,79,78.4
18680,U0767,2025-10-17 16:47:57,2025-10-17 16:55:57,866,1233,135,62,52,47.2
18681,U0991,2025-10-17 16:13:38,2025-10-17 16:20:38,1754,1636,1539,242,88,82.7
18682,U1135,2025-10-17 16:27:13,2025-10-17 16:29:13,840,1320,1069,816,79,77.3
18683,U0334,2025-10-17 16:29:15,2025-10-17 16:33:15,1163,1058,1551,227,83,79.7
18684,U1298,2025-10-17 16:51:02,2025-10-17 16:59:02,1293,884,240,1728,53,48.8
18685,U1410,2025-10-17 16:04:10,2025-10-17 16:10:10,601,1145,102,0,76,71.4
18686,U0068,2025-10-17 16:52:12,2025-10-17 16:54:12,968,1128,1018,814,53,51.7
18687,U0072,2025-10-17 16:50:35,2025-10-17 16:54:35,1016,1133,246,1692,90,86.8
18688,U1450,2025-10-17 16:36:49,2025-10-17 16:41:49,820,1187,1537,207,55,50.4
18689,U0477,2025-10-17 16:20:06,2025-10-17 16:27:06,769,1314,1535,234,72,67.6
18690,U0996,2025-10-17 16:55:39,2025-10-17 17:01:39,1211,958,301,1847,95,90.8
18691,U0374,2025-10-17 16:37:37,2025-10-17 16:42:37,1786,139,921,830,59,54.7
18692,U0837,2025-10-17 16:15:25,2025-10-17 16:20:25,1794,1549,1717,308,98,93.4
18693,U1105,2025-10-17 16:39:19,2025-10-17 16:46:19,1767,1474,1652,237,47,43.0
18694,U0393,2025-10-17 16:57:25,2025-10-17 17:00:25,1229,934,1715,1454,65,62.2
18695,U0409,2025-10-17 16:49:18,2025-10-17 16:53:18,1211,992,1694,235,83,79.5
18696,U1432,2025-10-17 16:54:05,2025-10-17 16:58:05,1027,1010,1623,398,62,59.2
18697,U0333,2025-10-17 16:25:21,2025-10-17 16:29:21,753,1347,1766,1507,63,59.2
